org_row,route_id,direction_id,date,stop_id,on_time_rate,schedule_waiting_time,actual_waiting_time,excess_waiting_time,weighted_excess,a_devided_s
18,14,1,20210920,3103,0.21875,[3.1412779505405006],[7.060996219958655],[3.9197182694181545],3.9197182694181545,0.7674418604651163
19,14,1,20210920,3104,0.25,[3.141922051965356],[7.174958576340448],[4.033036524375092],4.033036524375092,0.7674418604651163
20,14,1,20210920,3105,0.1875,[3.1825435132367996],[5.948693061129417],[2.766149547892617],2.766149547892617,0.7441860465116279
21,14,1,20210920,3107,0.21052631578947367,[3.1842105263157894],[3.6359353892290005],[0.4517248629132111],0.4517248629132111,0.7906976744186046
22,15,0,20210920,9600B,0.6829268292682927,"[5.842105263157895, 5.298994974874372]","[2.678929807239171, 1.277269465530482]","[-3.1631754559187235, -4.02172550934389]",-3.5534254802028897,13.296296296296296
23,15,0,20210920,3017,0.21951219512195122,"[5.875191102756892, 5.324527738422646]","[8.49408114923216, 5.386924521032571]","[2.6188900464752685, 0.06239678260992498]",1.456847653809203,0.8518518518518519
24,15,0,20210920,5048,0.39285714285714285,"[6.370165745856354, 5.9375]","[11.28269571866008, 8.547692816481707]","[4.912529972803726, 2.6101928164817068]",3.777575036588646,0.7395833333333334
25,15,0,20210920,2695,0.35714285714285715,"[6.4121952059512335, 5.901588319088319]","[10.459530575888344, 6.086698947475579]","[4.047335369937111, 0.18511062838726033]",2.143421764947748,0.8020833333333334
26,15,0,20210920,2250,0.2777777777777778,"[6.417355371900826, 5.998098859315589]","[9.032632740246482, 6.56670546680559]","[2.615277368345656, 0.5686066074900014]",1.7381327565503752,0.84375
27,15,0,20210920,1270B,0.2222222222222222,"[6.502739726027397, 5.9192307692307695]","[12.669647820988839, 6.158050258445334]","[6.166908094961442, 0.2388194892145643]",3.6262986924984943,0.8125
28,15,0,20210920,1162C,0.1111111111111111,"[6.619891008174387, 5.8501945525291825]","[10.061478384077354, 6.2812532010108235]","[3.4415873759029667, 0.431058648481641]",2.1513607784366844,0.8020833333333334
29,15,0,20210920,6432,0.2222222222222222,"[6.690217391304348, 5.798039215686274]","[9.78474889466457, 6.201301129034461]","[3.0945315033602228, 0.40326191334818695]",1.9411302504979218,0.875
30,15,0,20210920,1780,0.2222222222222222,"[6.735772357723577, 5.767716535433071]","[7.438860706019099, 5.315161337113417]","[0.7030883482955224, -0.4525551983196543]",0.20781254260330378,1.8541666666666667
31,15,1,20210920,1780,0.26,"[5.817073170731708, 5.224137931034483]","[6.8748558821553365, 4.126800884424829]","[1.057782711423629, -1.0973370466096544]",0.3980521732501747,1.8736842105263158
32,15,1,20210920,6433,0.32,"[5.817073170731708, 5.224137931034483]","[8.181316542943824, 9.165305268915755]","[2.3642433722121163, 3.9411673378812724]",2.846975198437368,0.8105263157894737
33,15,1,20210920,1131B,0.42,"[5.831306990881459, 5.224137931034483]","[8.845490593805936, 5.31400493267483]","[3.0141836029244766, 0.08986700164034733]",2.1189846433477024,0.8315789473684211
34,15,1,20210920,1418B,0.38461538461538464,"[5.804878048780488, 6.070694087403599]","[8.69435824272652, 8.528774276869969]","[2.8894801939460315, 2.4580801894663704]",2.659006218950048,0.8
35,15,1,20210920,2247,0.20689655172413793,[6.024547803617571],[8.416464349540691],[2.39191654592312],2.39191654592312,0.7052631578947368
36,15,1,20210920,4556,0.15555555555555556,"[5.67290885030393, 5.490503010857688]","[13.046081885360403, 8.372293897644228]","[7.373173035056473, 2.88179088678654]",4.853617195783095,0.7073170731707317
37,15,1,20210920,5044,0.13157894736842105,"[5.194594594594594, 5.820754716981132, 4.973684210526316]","[13.775919371706602, 5.713677225463618, 5.950807474801788]","[8.581324777112007, -0.10707749151751411, 0.9771232642754724]",5.744156992057862,0.7272727272727273
38,15,1,20210920,3018,0.07894736842105263,"[5.1943334534588645, 5.820754716981132, 4.973684210526316]","[9.749420255503487, 5.528393211990604, 9.836723331341043]","[4.555086802044623, -0.29236150499052815, 4.863039120814727]",4.12677413443038,0.7474747474747475
39,15,1,20210920,9600B,0.717948717948718,"[5.152661064425771, 5.820754716981132, 4.973684210526316]","[2.0769897003718545, 1.360328760434815, 1.4536317208711098]","[-3.075671364053916, -4.460425956546317, -3.520052489655206]",-3.3370010804579877,10.878787878787879
40,16,0,20210920,3214,0.2,[7.780487804878049],[9.496761322166634],[1.7162735172885855],1.7162735172885855,0.8625
41,16,0,20210920,2924,0.3,[7.765726908310749],[10.050383548765906],[2.2846566404551565],2.2846566404551565,0.8375
42,16,0,20210920,3361,0.3,[7.767114950316168],[13.305998932913898],[5.53888398259773],5.53888398259773,0.75
43,16,0,20210920,3425,0.4,[7.764227642276423],[12.513785805294761],[4.749558163018338],4.749558163018338,0.75
44,16,0,20210920,3458,0.3333333333333333,[7.644836794815142],[12.980750371026465],[5.335913576211323],5.335913576211323,0.7375
45,16,0,20210920,3466,0.16666666666666666,[7.644921522880322],[11.763748035170666],[4.118826512290344],4.118826512290344,0.7375
46,16,0,20210920,2695,0.4166666666666667,[7.6449945208384875],[11.342476162556352],[3.6974816417178644],3.6974816417178644,0.8
47,16,0,20210920,3468,0.5,[7.645076882290563],[10.283434750778971],[2.6383578684884084],2.6383578684884084,0.8625
48,16,0,20210920,4500,0.3333333333333333,[7.649899800483782],[10.533491096872076],[2.8835912963882944],2.8835912963882944,0.7875
49,16,0,20210920,4505,0.4166666666666667,[7.6424475116640735],[12.659522321150071],[5.017074809485997],5.017074809485997,0.7875
50,16,0,20210920,3904,0.2857142857142857,[7.6181592039801],[9.476043907989554],[1.8578847040094546],1.8578847040094546,0.9
51,16,0,20210920,3905,0.19047619047619047,[7.618135649434103],[10.854340481958836],[3.2362048325247335],3.2362048325247335,0.825
52,16,0,20210920,3911,0.19047619047619047,[7.619158143194334],[10.483456153901217],[2.864298010706883],2.864298010706883,0.825
53,16,0,20210920,6454,0.14285714285714285,[7.619254658385093],[12.377755198313645],[4.758500539928552],4.758500539928552,0.8125
54,16,0,20210920,1563,0.08333333333333333,[7.636934439736346],[11.500415672995766],[3.86348123325942],3.8634812332594195,0.775
55,16,0,20210920,3216,0.16666666666666666,[7.6377533545197736],[10.772436934962284],[3.134683580442511],3.134683580442511,0.8375
56,16,0,20210920,3707,0.08333333333333333,[7.638771186440678],[10.33803863631581],[2.6992674498751317],2.6992674498751317,0.825
57,16,0,20210920,1463,0.15384615384615385,[7.612263177471414],[11.19862745331175],[3.586364275840335],3.586364275840335,0.8125
58,16,0,20210920,1464,0.15384615384615385,[7.6124229117174185],[10.402852513283143],[2.790429601565725],2.790429601565725,0.8375
59,16,0,20210920,1270B,0.15384615384615385,[7.617583603020496],[10.105109927855457],[2.4875263248349606],2.4875263248349606,0.825
60,16,0,20210920,1476,0.15384615384615385,[7.630980603448276],[11.690264848207146],[4.05928424475887],4.05928424475887,0.7875
61,16,0,20210920,1497B,0.15384615384615385,[7.644249399016899],[11.706619696689925],[4.062370297673026],4.062370297673026,0.8
62,16,0,20210920,1160,0.23076923076923078,[7.65483870967742],[12.280045162989962],[4.6252064533125425],4.6252064533125425,0.8
63,16,0,20210920,1162C,0.07692307692307693,[7.65483870967742],[21.57303868991176],[13.918199980234338],13.918199980234338,0.475
64,16,0,20210920,6432,,[15.0],[31.22830833333334],[16.22830833333334],16.22830833333334,0.6666666666666666
65,16,0,20210920,1780,,[15.0],[13.617725000000004],[-1.3822749999999964],-1.3822749999999964,2.3333333333333335
66,16,1,20210920,1780,,[10.0],[7.809439725505076],[-2.190560274494924],-2.190560274494924,1.75
67,16,1,20210920,6433,,[10.0],[30.0],[20.0],20.0,1.0
68,16,1,20210920,1262B,0.29411764705882354,"[6.820707070707071, 8.614754098360656]","[7.61446889479802, 20.54273333333331]","[0.7937618240909492, 11.927979234972653]",1.7908559205878183,1.1975308641975309
69,16,1,20210920,1132,0.5882352941176471,"[6.820707070707071, 8.614754098360656]","[9.20850498777209, 9.358075507191877]","[2.3877979170650185, 0.7433214088312212]",2.2405313640888576,0.8518518518518519
70,16,1,20210920,1133,0.5,"[6.883857698683435, 8.614754098360656]","[10.313386634694847, 10.992397674024902]","[3.4295289360114127, 2.377643575664246]",3.3367155218631335,0.8024691358024691
71,16,1,20210920,1416,0.5625,"[6.877400378141763, 8.614754098360656]","[11.165594239009078, 16.59786054764836]","[4.288193860867315, 7.983106449287703]",4.614215559845584,0.7407407407407407
72,16,1,20210920,2083,0.25,"[6.8654320987654325, 8.614754098360656]","[9.332933762411425, 8.97284273610942]","[2.4675016636459928, 0.3580886377487644]",2.281376984890355,0.8765432098765432
73,16,1,20210920,1402B,0.1875,"[6.86643209876543, 8.614754098360656]","[9.679270734982316, 10.02922909865405]","[2.8128386362168856, 1.4144750002933932]",2.689453609517754,0.8518518518518519
74,16,1,20210920,1419,0.3125,"[6.867799382716049, 8.614754098360656]","[10.910691017946903, 9.839752671449]","[4.042891635230854, 1.2249985730883441]",3.7942540121006325,0.8024691358024691
75,16,1,20210920,1403,0.25,"[7.128604382929643, 8.614754098360656]","[9.388626325260054, 10.14889350985053]","[2.260021942330411, 1.5341394114898748]",2.198679756625577,0.8641975308641975
76,16,1,20210920,3251,0.16666666666666666,"[7.12861014994233, 8.614754098360656]","[9.957933880792657, 10.150547248193964]","[2.8293237308503274, 1.5357931498333084]",2.7200112873841005,0.8395061728395061
77,16,1,20210920,1516,0.16666666666666666,"[7.128614635396643, 8.614754098360656]","[11.094858571166533, 11.776122768566115]","[3.9662439357698904, 3.1613686702054586]",3.8982263076940233,0.7530864197530864
78,16,1,20210920,6451,0.42105263157894735,"[6.916774193548387, 8.614754098360656]","[10.774397646087076, 10.563018959592023]","[3.8576234525386885, 1.948264861231367]",3.681374967187243,0.7901234567901234
79,16,1,20210920,6448,0.2631578947368421,"[6.906976744186046, 8.614754098360656]","[9.250569111198166, 6.910453086565081]","[2.3435923670121195, -1.7043010117955752]",1.969940670506794,0.8641975308641975
80,16,1,20210920,3956,0.23809523809523808,"[6.213172514619882, 6.766594419291656]","[9.417619315242849, 8.493827340710789]","[3.204446800622967, 1.7272329214191329]",2.2768938997275363,0.8271604938271605
81,16,1,20210920,3957,0.3,"[6.15979381443299, 6.765895953757226]","[10.706888023416626, 10.00044714892867]","[4.547094208983636, 3.234551195171444]",3.7595684006963213,0.8024691358024691
82,16,1,20210920,3961,0.14285714285714285,"[7.217109014675051, 6.765596046694607]","[11.688678898846698, 7.829862713466016]","[4.471569884171647, 1.0642666667714096]",2.5940762745837613,0.8271604938271605
83,16,1,20210920,4558,0.14285714285714285,"[7.220713836477987, 6.765394064938817]","[10.242964396895784, 7.842219826967678]","[3.022250560417797, 1.0768257620288617]",1.950281793958588,0.8148148148148148
84,16,1,20210920,4555,0.11428571428571428,"[7.231537735849057, 6.750336907694537]","[13.548121968853048, 9.069533560023109]","[6.316584233003991, 2.3191966523285714]",4.113942096713454,0.7407407407407407
85,16,1,20210920,4556,0.08571428571428572,"[7.232100628930818, 6.750183557144238]","[13.193153893960744, 8.86670047104109]","[5.961053265029927, 2.1165169138968523]",3.8426352756300695,0.7777777777777778
86,16,1,20210920,3450,0.14285714285714285,"[7.232471698113208, 6.749928747403507]","[11.172080343868252, 9.05072334630113]","[3.9396086457550448, 2.300794598897623]",3.0365886607519754,0.8024691358024691
87,16,1,20210920,3404,0.11428571428571428,"[7.236190775681342, 6.772884847024815]","[9.3029917741004, 9.604802210246767]","[2.0668009984190583, 2.831917363221952]",2.4883957300451427,0.7530864197530864
88,16,1,20210920,3424,0.08333333333333333,"[7.145905420991927, 8.614754098360656]","[9.792510136048215, 9.266748462617143]","[2.646604715056288, 0.6519943642564865]",2.4780460938619386,0.8148148148148148
89,16,1,20210920,3306,0.4166666666666667,"[7.170408953580663, 8.614754098360656]","[8.993291902762655, 9.758888137253717]","[1.8228829491819916, 1.1441340388930605]",1.7655238863406733,0.8888888888888888
90,16,1,20210920,3420,0.3333333333333333,"[7.164991926647829, 8.614754098360656]","[8.521307760517935, 9.571467035667782]","[1.3563158338701058, 0.9567129373071257]",1.3225465750056284,0.9135802469135802
91,16,1,20210920,1893,0.4166666666666667,"[7.199308755760368, 8.614754098360656]","[10.209820543874697, 1.5590666666665733]","[3.0105117881143286, -7.055687431694083]",2.159847065313618,0.8518518518518519
232,17,1,20210920,1732,0.35714285714285715,[5.507153075822604],[7.182652589254443],[1.6754995134318387],1.6754995134318387,1.1758241758241759
233,17,1,20210920,1743,0.3793103448275862,[5.497098900210254],[9.541261011918754],[4.0441621117085],4.0441621117085,0.7802197802197802
234,17,1,20210920,1744,0.4482758620689655,[5.4970956655345296],[9.55080438792256],[4.05370872238803],4.05370872238803,0.7142857142857143
235,17,1,20210920,1334,0.3793103448275862,[5.497096069868995],[11.32579938572304],[5.828703315854044],5.828703315854044,0.6923076923076923
236,17,1,20210920,2849,0.41379310344827586,[5.498449377324923],[7.731428917971125],[2.232979540646202],2.232979540646202,0.8571428571428571
237,17,1,20210920,1606,0.3793103448275862,[5.498496684457383],[9.694096216871213],[4.19559953241383],4.19559953241383,0.8021978021978022
239,17,1,20210920,1008,0.6785714285714286,[5.5070226996351845],[2.7857435770890815],[-2.721279122546103],-2.721279122546103,4.989010989010989
241,17,1,20210920,1010,0.0,[],[],[],,0.01098901098901099
242,17,1,20210920,1747,0.09302325581395349,"[5.529197080291971, 5.1156862745098035]","[7.835555321999087, 6.0703499827093585]","[2.306358241707116, 0.954663708199555]",1.6305109749533353,0.8791208791208791
243,17,1,20210920,1748,0.11627906976744186,"[5.529197080291971, 5.114733281035497]","[9.96117018773629, 6.423322028074411]","[4.4319731074443185, 1.3085887470389137]",2.870280927241616,0.8241758241758241
244,17,1,20210920,4112,0.13953488372093023,"[5.529197080291971, 5.0984251968503935]","[8.594564220521749, 8.733115913384971]","[3.0653671402297773, 3.6346907165345774]",3.3500289283821774,0.8241758241758241
245,17,1,20210920,4105,0.23255813953488372,"[5.528925624024169, 5.098747348161757]","[11.810278278832444, 7.6597376448370635]","[6.281352654808274, 2.560990296675307]",4.421171475741791,0.8241758241758241
246,17,1,20210920,2423,0.32558139534883723,"[5.528385654316481, 5.099394804172407]","[11.605638601692316, 7.713471187165234]","[6.077252947375835, 2.6140763829928266]",4.345664665184331,0.8571428571428571
247,17,1,20210920,2519,0.20930232558139536,"[5.514652014652015, 5.1196078431372545]","[11.853907145517065, 6.60169003058422]","[6.33925513086505, 1.4820821874469656]",3.9106686591560074,0.7802197802197802
248,17,1,20210920,4116,0.28846153846153844,"[5.514424094424094, 5.169036079698438]","[10.880198960474546, 7.4410749007206825]","[5.365774866050452, 2.272038821022244]",4.142669918016044,0.8131868131868132
249,17,1,20210920,1112,0.2549019607843137,"[5.516949152542373, 5.142857142857143]","[9.195145897996232, 9.61939296277116]","[3.6781967454538593, 4.476535819914017]",3.9685018634393714,0.8681318681318682
250,17,1,20210920,1114B,0.19607843137254902,"[5.517581817497082, 5.142857142857143]","[11.551756440942922, 6.9708308543938164]","[6.03417462344584, 1.8279737115366732]",4.504647019115233,0.7692307692307693
251,17,1,20210920,1115,0.21568627450980393,"[5.539292954891029, 5.142857142857143]","[8.961259441550961, 7.441362991015601]","[3.421966486659932, 2.2985058481584577]",3.0134353453866685,0.7362637362637363
252,17,1,20210920,4111,0.7115384615384616,"[5.528169014084507, 5.142857142857143]","[3.473364440903041, 1.4423789949541852]","[-2.054804573181466, -3.700478147902958]",-2.6671482288917887,11.835164835164836
253,17,0,20210920,4111,0.7391304347826086,[5.52680965147453],[2.290006878422324],[-3.236802773052206],-3.236802773052206,11.966666666666667
254,17,0,20210920,1179,0.5806451612903226,[5.509260623613299],[22.928073302642943],[17.418812679029642],17.418812679029642,0.7111111111111111
255,17,0,20210920,1180,0.6774193548387096,[5.517628814978308],[23.825426377550027],[18.307797562571718],18.307797562571718,0.7555555555555555
256,17,0,20210920,1183,0.5961538461538461,[5.507042253521127],[9.91669739137908],[4.4096551378579525],4.4096551378579525,0.8666666666666667
257,17,0,20210920,4152,0.34615384615384615,[5.507572468020186],[9.78176146955399],[4.274189001533804],4.274189001533804,0.7333333333333333
258,17,0,20210920,1303,0.40384615384615385,[5.518735362997658],[7.268286718876924],[1.749551355879266],1.749551355879266,0.8555555555555555
259,17,0,20210920,2422,0.4583333333333333,[5.497735133854537],[8.581312793754618],[3.0835776599000813],3.0835776599000813,0.8333333333333334
260,17,0,20210920,4158,0.5,[5.497799099739399],[11.280691063113453],[5.7828919633740545],5.7828919633740545,0.7777777777777778
261,17,0,20210920,4163,0.4583333333333333,[5.497867803837953],[11.06082768087322],[5.562959877035268],5.562959877035268,0.8
262,17,0,20210920,1710,0.4375,[5.512295057744364],[9.65017559815945],[4.137880540415086],4.137880540415086,0.8
263,17,0,20210920,9103,0.3958333333333333,[5.525477707006369],[9.129880432969992],[3.604402725963623],3.6044027259636233,0.7666666666666667
267,17,0,20210920,1711,0.5641025641025641,[5.661790017211704],[2.0763947562961835],[-3.5853952609155204],-3.5853952609155204,5.044444444444444
268,17,0,20210920,1599,0.0,[],[],[],,0.011111111111111112
269,17,0,20210920,2850,0.10909090909090909,[5.45978348265564],[7.837365591276961],[2.377582108621321],2.377582108621321,0.6888888888888889
270,17,0,20210920,1328,0.21818181818181817,[5.442893638457109],[7.693231435637106],[2.2503377971799967],2.2503377971799967,0.7777777777777778
271,17,0,20210920,1721,0.18181818181818182,[5.444500942839459],[9.57427710733632],[4.129776164496861],4.129776164496861,0.7333333333333333
272,17,0,20210920,1722,0.2,[5.430111611329957],[6.685778514940727],[1.2556669036107708],1.2556669036107708,0.8555555555555555
273,17,0,20210920,1727,0.2,[5.42987012987013],[7.919075065857909],[2.489204935987779],2.489204935987779,0.8555555555555555
358,18,1,20210920,1103,0.12121212121212122,[6.1421636615811375],[13.771543231384499],[7.629379569803361],7.629379569803361,0.7263157894736842
359,18,1,20210920,1743,0.09090909090909091,[6.1421636615811375],[11.200517269306923],[5.058353607725786],5.058353607725786,0.8
360,18,1,20210920,1744,0.09090909090909091,[6.142640169814084],[10.763121946931573],[4.620481777117489],4.620481777117489,0.8
361,18,1,20210920,4071,0.15151515151515152,[6.159424925651842],[10.57714465420771],[4.417719728555869],4.417719728555869,0.8315789473684211
362,18,1,20210920,4072B,0.09090909090909091,[6.173134377038485],[14.757269560723298],[8.584135183684813],8.584135183684813,0.7157894736842105
363,18,1,20210920,4261,0.08823529411764706,[6.168073136427567],[11.061545696992061],[4.893472560564494],4.893472560564494,0.7684210526315789
364,18,1,20210920,4268,0.6176470588235294,[6.179180517190256],[2.506860467046155],[-3.6723200501441005],-3.6723200501441005,5.094736842105263
365,18,1,20210920,6482,0.058823529411764705,[6.179618337585731],[13.754453852335683],[7.574835514749951],7.574835514749951,0.7473684210526316
366,18,1,20210920,4265,0.029411764705882353,[6.1886395511921455],[38.4344795039982],[32.24583995280605],32.24583995280605,0.37894736842105264
367,18,0,20210920,4264B,0.17647058823529413,[5.776595744680851],[6.253983706424049],[0.4773879617431982],0.47738796174319825,2.2736842105263158
368,18,0,20210920,6481,0.39215686274509803,[5.7750773619572575],[10.261761911366856],[4.486684549409598],4.486684549409598,0.7789473684210526
369,18,0,20210920,4228,0.13725490196078433,[5.775212738525013],[12.413014601675618],[6.637801863150605],6.637801863150605,0.7052631578947368
370,18,0,20210920,4205B,0.22033898305084745,"[5.366666666666666, 5.887362637362638]","[8.106081433413326, 12.196411846429317]","[2.73941476674666, 6.309049209066679]",5.595122320602675,0.7157894736842105
371,18,0,20210920,4223,0.2833333333333333,"[5.3716807282415635, 5.864091240067117]","[5.495552318518505, 11.120635911705584]","[0.12387159027694139, 5.256544671638467]",4.203688654948924,0.8105263157894737
372,18,0,20210920,1328,0.13333333333333333,"[5.5211663417803765, 5.863801823621598]","[5.830624291302664, 11.81781096195842]","[0.30945794952228756, 5.954009138336822]",4.79615248422102,0.7578947368421053
373,18,0,20210920,1721,0.15,"[5.597102224123182, 5.849063581246231]","[5.826268128611611, 10.0978716702733]","[0.2291659044884291, 4.248808089027069]",3.42426610245504,0.7578947368421053
374,18,0,20210920,1722,0.12727272727272726,[5.8962655601659755],[9.701505263632612],[3.8052397034666363],3.8052397034666363,0.7052631578947368
376,18,0,20210920,1768,0.0425531914893617,[5.905388063222458],[54.755619056522605],[48.850230993300144],48.850230993300144,0.2558139534883721
377,18,0,20210920,2801,0.10638297872340426,[5.90552016985138],[10.823673748879376],[4.9181535790279955],4.9181535790279955,0.8372093023255814
378,18,0,20210920,2803,0.06382978723404255,[5.916731115584278],[11.560910974935124],[5.644179859350847],5.644179859350847,0.7906976744186046
379,18,0,20210920,6800,0.0425531914893617,[5.9173728813559325],[11.084712749479133],[5.1673398681232],5.1673398681232,0.813953488372093
380,18,0,20210920,2584,0.0425531914893617,[5.9152565913371],[8.71263455867514],[2.79737796733804],2.79737796733804,0.8372093023255814
381,18,0,20210920,2586,0.0425531914893617,[5.915254237288136],[8.894119523502956],[2.9788652862148206],2.9788652862148206,0.7906976744186046
382,18,0,20210920,1775,0.10638297872340426,[5.9115281406680324],[8.636526612336777],[2.7249984716687443],2.7249984716687443,0.813953488372093
383,18,0,20210920,1782,0.10638297872340426,[5.926110053916904],[13.084911524210215],[7.1588014702933105],7.15880147029331,0.7558139534883721
384,18,0,20210920,3050,0.0851063829787234,[5.922832980972516],[8.880315443498592],[2.957482462526076],2.957482462526076,0.8372093023255814
385,18,0,20210920,3051,0.14893617021276595,[5.927061310782241],[9.231614490792229],[3.3045531800099877],3.3045531800099877,0.7674418604651163
386,18,0,20210920,7717,0.1702127659574468,[5.9277058450480915],[12.533732401941768],[6.606026556893676],6.606026556893677,0.686046511627907
387,18,0,20210920,5013B,0.14893617021276595,[5.940928270042194],[11.17606595385473],[5.235137683812535],5.235137683812535,0.7558139534883721
388,18,0,20210920,3052,0.1509433962264151,[5.969551202918828],[15.471469066926506],[9.501917864007678],9.501917864007678,0.7093023255813954
389,18,0,20210920,1351,0.11320754716981132,[5.982511939461116],[14.25729897037379],[8.274787030912675],8.274787030912675,0.7325581395348837
390,18,0,20210920,1349,0.1509433962264151,[5.982758620689655],[13.184302701688683],[7.201544080999028],7.201544080999028,0.7441860465116279
391,18,0,20210920,1016,0.1509433962264151,[5.982758620689655],[11.751318467743038],[5.768559847053384],5.768559847053384,0.7790697674418605
392,18,0,20210920,1024,0.1320754716981132,[5.982758620689655],[12.720739300617124],[6.737980679927469],6.737980679927469,0.7441860465116279
393,18,0,20210920,1083,0.24528301886792453,[5.982758620689655],[8.896231142094168],[2.913472521404513],2.913472521404513,1.0930232558139534
394,18,1,20210920,1082,0.3783783783783784,"[6.139455782312925, 5.920824295010846]","[8.6670553579366, 7.68026776204959]","[2.5275995756236753, 1.7594434670387447]",1.9478591163142938,0.9418604651162791
395,18,1,20210920,1052,0.375,[5.9948132245780235],[8.338236137642859],[2.3434229130648356],2.3434229130648356,0.8488372093023255
396,18,1,20210920,1051,0.34375,[5.995806740282984],[9.335180978488742],[3.3393742382057576],3.3393742382057576,0.8604651162790697
397,18,1,20210920,1348,0.16666666666666666,"[6.02738336713996, 5.915384615384616]","[10.496547018631734, 7.83859007205207]","[4.469163651491774, 1.9232054566674543]",3.903395163753036,0.8023255813953488
398,18,1,20210920,1350,0.19444444444444445,"[6.043278953110414, 5.918253459764224]","[12.659533396669039, 7.893803765372578]","[6.616254443558625, 1.9755503056083539]",5.584986857347453,0.7790697674418605
399,18,1,20210920,3048,0.027777777777777776,"[6.040495951417005, 5.998507619769302]","[72.75237499999997, 89.10842500000005]","[66.71187904858297, 83.10991738023075]",70.35588756672693,0.03488372093023256
402,18,1,20210920,1183,0.22916666666666666,[6.03091684434968],[10.770850254655633],[4.7399334103059525],4.7399334103059525,0.8372093023255814
403,18,1,20210920,3049,0.0,[],[],[],,0.011627906976744186
404,18,1,20210920,1766,0.25,[6.035398455452111],[10.827692565639275],[4.7922941101871634],4.7922941101871634,0.8372093023255814
405,18,1,20210920,1767,0.16666666666666666,[6.0358258717074085],[12.046679813485122],[6.010853941777714],6.010853941777714,0.7441860465116279
406,18,1,20210920,2515B,0.19117647058823528,[5.9801762114537445],[10.028984151264048],[4.048807939810303],4.048807939810303,0.7906976744186046
407,18,1,20210920,2498,0.20588235294117646,[5.9801762114537445],[8.843872264313115],[2.8636960528593702],2.8636960528593702,0.7906976744186046
408,18,1,20210920,6869,0.15873015873015872,"[5.9801762114537445, 6.175675675675675]","[10.090779541409695, 4.696711711916984]","[4.110603329955951, -1.4789639637586918]",2.6614562538077102,0.7674418604651163
409,18,1,20210920,2871,0.23809523809523808,"[5.9801762114537445, 6.175675675675675]","[12.921617641689668, 5.040887142533117]","[6.9414414302359235, -1.134788533142558]",4.847604032322984,0.7790697674418605
410,18,1,20210920,2873,0.6031746031746031,"[5.9801762114537445, 6.175675675675675]","[2.8780233145192944, 1.406804665586066]","[-3.10215289693445, -4.76887101008961]",-3.534265000345047,5.534883720930233
